worker_id,platform,avg_daily_income,weekly_deliveries,active_days,rating,income_std,account_age_months,cancel_rate,monthly_income,default_risk
GW07816,Swiggy,612,36,10,3.9,252,23,0.08,6120,0
GW07817,Swiggy,817,36,26,4.9,308,25,0.04,21242,0
GW07818,Zomato,841,22,21,4.0,371,3,0.27,17661,1
GW07819,Zomato,273,48,26,3.5,434,20,0.12,7098,1
GW07820,Zomato,988,36,17,4.9,50,33,0.13,16796,0
GW07821,Swiggy,277,48,19,4.1,389,20,0.29,5263,1
GW07822,Swiggy,370,47,25,4.1,347,6,0.21,9250,1
GW07823,Swiggy,739,66,26,3.9,227,12,0.27,19214,1
GW07824,Zomato,854,17,25,4.7,129,19,0.1,21350,0
GW07825,Swiggy,1102,21,20,3.7,353,25,0.19,22040,1
GW07826,Zomato,873,33,24,3.2,344,18,0.14,20952,1
GW07827,Zomato,1139,27,28,4.1,375,15,0.3,31892,1
GW07828,Swiggy,594,64,13,4.9,282,27,0.15,7722,0
GW07829,Zomato,280,24,23,3.7,85,24,0.21,6440,1
GW07830,Swiggy,904,69,25,3.7,125,21,0.07,22600,0
GW07831,Swiggy,1128,25,16,4.5,123,15,0.05,18048,0
GW07832,Swiggy,1059,42,20,4.6,84,26,0.04,21180,0
GW07833,Swiggy,476,19,11,4.0,371,10,0.18,5236,1
GW07834,Zomato,1119,56,20,4.7,426,3,0.26,22380,1
GW07835,Swiggy,499,33,10,3.5,80,29,0.26,4990,1
GW07836,Swiggy,299,54,11,3.9,217,5,0.03,3289,1
GW07837,Zomato,975,28,26,3.9,128,24,0.24,25350,1
GW07838,Zomato,1141,36,8,3.8,432,5,0.27,9128,1
GW07839,Swiggy,638,54,8,3.6,210,32,0.24,5104,1
GW07840,Zomato,1193,50,16,3.8,243,26,0.02,19088,0
GW07841,Zomato,1030,40,10,3.2,76,27,0.21,10300,1
GW07842,Swiggy,537,30,10,4.5,227,12,0.12,5370,0
GW07843,Swiggy,956,25,25,4.4,393,32,0.22,23900,1
GW07844,Swiggy,1015,32,9,4.0,140,6,0.14,9135,0
GW07845,Zomato,840,23,18,3.8,164,13,0.2,15120,1
GW07846,Zomato,724,32,16,4.0,144,31,0.09,11584,0
GW07847,Zomato,1005,50,9,4.9,75,18,0.05,9045,0
GW07848,Swiggy,852,27,27,4.3,302,29,0.28,23004,1
GW07849,Swiggy,1175,45,11,4.5,199,10,0.22,12925,0
GW07850,Swiggy,255,21,16,3.6,449,3,0.28,4080,1
GW07851,Swiggy,1042,65,21,3.4,330,18,0.24,21882,1
GW07852,Zomato,661,46,26,3.3,449,29,0.08,17186,1
GW07853,Zomato,911,20,23,4.0,298,26,0.21,20953,0
GW07854,Swiggy,573,14,21,4.5,392,32,0.17,12033,1
GW07855,Swiggy,648,60,22,4.6,85,27,0.09,14256,0
GW07856,Swiggy,531,30,25,4.5,319,11,0.26,13275,1
GW07857,Swiggy,440,41,22,4.8,345,6,0.24,9680,1
GW07858,Swiggy,1035,38,26,3.3,314,31,0.05,26910,1
GW07859,Swiggy,834,16,16,4.7,89,8,0.18,13344,0
GW07860,Swiggy,1079,45,28,4.4,400,24,0.23,30212,1
GW07861,Swiggy,749,49,28,3.5,419,18,0.06,20972,1
GW07862,Swiggy,829,36,23,4.4,376,9,0.3,19067,1
GW07863,Swiggy,1065,15,24,4.1,427,22,0.19,25560,1
GW07864,Zomato,683,47,17,3.8,94,10,0.26,11611,1
GW07865,Swiggy,312,63,12,3.6,50,1,0.17,3744,1
GW07866,Zomato,702,13,16,4.0,185,3,0.1,11232,0
GW07867,Swiggy,742,55,21,3.6,250,26,0.25,15582,1
GW07868,Swiggy,895,44,29,3.3,235,7,0.14,25955,0
GW07869,Swiggy,691,19,17,4.7,68,27,0.18,11747,0
GW07870,Swiggy,556,63,8,4.3,352,15,0.18,4448,1
GW07871,Zomato,1029,47,29,3.9,169,23,0.03,29841,0
GW07872,Swiggy,984,59,27,4.0,76,21,0.11,26568,0
GW07873,Zomato,1192,39,10,4.8,262,13,0.11,11920,0
GW07874,Zomato,375,51,23,3.8,412,32,0.02,8625,1
GW07875,Swiggy,514,18,12,3.9,255,20,0.04,6168,0
GW07876,Swiggy,256,25,20,4.6,253,5,0.18,5120,1
GW07877,Zomato,662,61,12,3.6,173,32,0.1,7944,0
GW07878,Swiggy,455,13,18,4.4,147,28,0.16,8190,1
GW07879,Zomato,428,35,24,4.0,106,28,0.15,10272,0
GW07880,Swiggy,717,38,10,4.1,232,12,0.2,7170,0
GW07881,Swiggy,745,37,29,4.6,310,6,0.26,21605,1
GW07882,Swiggy,944,20,13,5.0,276,26,0.08,12272,0
GW07883,Swiggy,692,37,23,4.7,143,17,0.11,15916,0
GW07884,Zomato,1167,53,27,3.5,380,10,0.17,31509,1
GW07885,Swiggy,477,41,9,3.6,151,26,0.23,4293,1
GW07886,Zomato,997,33,12,3.9,205,16,0.12,11964,0
GW07887,Swiggy,395,60,26,4.5,445,32,0.09,10270,1
GW07888,Swiggy,819,51,27,4.1,222,16,0.21,22113,0
GW07889,Swiggy,545,48,29,4.8,339,14,0.2,15805,1
GW07890,Swiggy,490,16,18,3.3,144,25,0.23,8820,1
GW07891,Swiggy,1106,27,25,3.7,296,1,0.15,27650,0
GW07892,Swiggy,536,12,10,3.6,390,16,0.03,5360,1
GW07893,Zomato,924,53,19,4.5,265,33,0.18,17556,0
GW07894,Swiggy,275,55,20,4.0,263,22,0.1,5500,0
GW07895,Swiggy,701,29,28,3.2,235,28,0.3,19628,1
GW07896,Zomato,355,43,27,4.6,318,23,0.18,9585,1
GW07897,Zomato,489,39,27,3.9,314,2,0.14,13203,1
GW07898,Swiggy,1101,18,16,3.7,286,15,0.23,17616,1
GW07899,Swiggy,667,19,16,3.5,416,5,0.29,10672,1
GW07900,Zomato,581,68,14,4.9,377,32,0.15,8134,0
GW07901,Zomato,1161,15,8,4.9,98,23,0.11,9288,0
GW07902,Swiggy,1140,26,8,3.3,187,23,0.15,9120,0
GW07903,Swiggy,291,24,26,3.6,154,33,0.21,7566,1
GW07904,Zomato,894,42,10,4.4,169,6,0.21,8940,0
GW07905,Swiggy,1078,65,14,4.4,78,33,0.23,15092,0
GW07906,Zomato,805,68,19,4.0,354,20,0.19,15295,1
GW07907,Swiggy,284,63,23,4.2,228,2,0.29,6532,1
GW07908,Zomato,1125,22,20,4.5,228,20,0.12,22500,0
GW07909,Swiggy,596,51,25,4.9,60,23,0.01,14900,0
GW07910,Swiggy,633,53,24,4.5,377,26,0.05,15192,0
GW07911,Zomato,762,64,16,3.4,355,26,0.02,12192,1
GW07912,Swiggy,987,31,21,4.5,410,2,0.05,20727,0
GW07913,Swiggy,1060,25,12,3.3,266,2,0.07,12720,0
GW07914,Swiggy,537,43,18,4.1,58,33,0.09,9666,0
GW07915,Swiggy,997,12,27,4.1,411,10,0.02,26919,0
GW07916,Swiggy,1120,17,13,4.6,161,28,0.09,14560,0
GW07917,Zomato,282,29,13,3.2,92,15,0.05,3666,1
GW07918,Swiggy,344,56,15,4.8,215,18,0.03,5160,0
GW07919,Swiggy,454,33,8,4.4,396,27,0.18,3632,1
GW07920,Swiggy,870,60,16,3.3,93,12,0.07,13920,0
GW07921,Zomato,1083,27,17,3.5,230,14,0.03,18411,0
GW07922,Zomato,279,32,24,3.3,237,31,0.06,6696,1
GW07923,Swiggy,515,10,10,4.6,379,9,0.26,5150,1
GW07924,Swiggy,272,68,28,3.5,289,26,0.16,7616,1
GW07925,Zomato,858,60,29,3.3,303,27,0.17,24882,1
GW07926,Swiggy,288,11,20,3.4,361,16,0.09,5760,1
GW07927,Zomato,422,14,15,4.2,135,2,0.16,6330,1
GW07928,Zomato,1009,27,27,4.1,233,17,0.22,27243,0
GW07929,Zomato,1140,25,21,3.6,223,29,0.18,23940,1
GW07930,Swiggy,662,19,27,4.9,290,32,0.17,17874,0
GW07931,Zomato,663,62,15,4.7,267,25,0.12,9945,0
GW07932,Zomato,923,38,26,3.8,342,3,0.19,23998,1
GW07933,Zomato,941,44,20,4.1,167,35,0.26,18820,0
GW07934,Swiggy,864,34,13,4.1,254,3,0.07,11232,0
GW07935,Swiggy,458,51,11,4.6,376,27,0.25,5038,1
GW07936,Swiggy,271,66,13,4.0,252,14,0.15,3523,0
GW07937,Swiggy,254,33,27,4.2,425,33,0.29,6858,1
GW07938,Zomato,900,22,9,3.9,425,21,0.09,8100,1
GW07939,Swiggy,463,30,17,4.6,358,10,0.04,7871,1
GW07940,Swiggy,921,51,18,4.2,233,17,0.06,16578,0
GW07941,Swiggy,1169,52,18,4.7,244,7,0.02,21042,0
GW07942,Zomato,1156,48,10,3.3,413,27,0.12,11560,1
GW07943,Zomato,388,43,18,4.8,84,31,0.1,6984,0
GW07944,Swiggy,906,28,15,4.7,434,34,0.2,13590,1
GW07945,Swiggy,921,37,24,4.7,219,24,0.06,22104,0
GW07946,Swiggy,844,36,29,3.5,75,10,0.23,24476,1
GW07947,Zomato,916,59,8,3.7,412,28,0.1,7328,1
GW07948,Zomato,1049,35,23,5.0,161,33,0.26,24127,0
GW07949,Zomato,566,20,27,4.9,393,13,0.06,15282,0
GW07950,Swiggy,1042,58,14,3.6,148,29,0.24,14588,1
GW07951,Zomato,825,44,29,4.0,238,27,0.06,23925,0
GW07952,Swiggy,953,29,29,3.5,174,11,0.02,27637,0
GW07953,Zomato,405,21,15,3.7,409,10,0.03,6075,1
GW07954,Swiggy,673,66,20,3.5,428,29,0.25,13460,1
GW07955,Zomato,749,37,12,3.3,222,14,0.16,8988,1
GW07956,Swiggy,340,11,25,4.2,129,21,0.1,8500,0
GW07957,Zomato,903,66,19,3.6,288,25,0.2,17157,1
GW07958,Zomato,291,10,23,5.0,155,7,0.12,6693,0
GW07959,Swiggy,1010,18,10,4.1,418,15,0.25,10100,1
GW07960,Swiggy,544,31,19,3.8,148,8,0.23,10336,1
GW07961,Zomato,1019,65,26,4.8,127,22,0.15,26494,0
GW07962,Swiggy,586,60,27,4.3,235,13,0.01,15822,0
GW07963,Swiggy,250,49,25,3.4,442,25,0.16,6250,1
GW07964,Swiggy,358,36,15,4.1,171,28,0.12,5370,0
GW07965,Zomato,1177,18,20,4.0,207,16,0.18,23540,0
GW07966,Swiggy,374,16,15,4.6,251,7,0.06,5610,0
GW07967,Swiggy,313,45,17,4.4,240,6,0.2,5321,1
GW07968,Swiggy,455,63,21,3.9,444,15,0.07,9555,1
GW07969,Swiggy,664,57,22,4.0,203,35,0.29,14608,0
GW07970,Zomato,1099,47,28,4.1,447,2,0.25,30772,1
GW07971,Zomato,493,59,22,4.0,449,12,0.06,10846,1
GW07972,Zomato,839,11,13,3.4,344,14,0.17,10907,1
GW07973,Swiggy,872,52,21,4.8,79,2,0.14,18312,0
GW07974,Zomato,903,14,13,4.4,190,34,0.25,11739,0
GW07975,Swiggy,465,26,8,4.0,152,28,0.22,3720,1
GW07976,Swiggy,777,46,17,4.2,114,5,0.1,13209,0
GW07977,Zomato,815,67,26,3.6,424,35,0.12,21190,1
GW07978,Zomato,902,44,18,4.2,280,16,0.03,16236,0
GW07979,Zomato,629,60,10,4.5,179,35,0.17,6290,0
GW07980,Zomato,1097,17,13,4.2,72,5,0.23,14261,0
GW07981,Swiggy,328,52,16,4.1,339,13,0.13,5248,1
GW07982,Swiggy,664,12,16,4.0,370,1,0.28,10624,1
GW07983,Zomato,702,12,11,4.6,154,29,0.05,7722,0
GW07984,Swiggy,398,10,10,4.6,91,2,0.27,3980,1
GW07985,Swiggy,888,33,27,4.6,219,17,0.02,23976,0
GW07986,Zomato,919,54,26,3.6,374,24,0.27,23894,1
GW07987,Zomato,1040,39,18,4.3,251,18,0.1,18720,0
GW07988,Swiggy,287,51,26,4.6,71,8,0.04,7462,0
GW07989,Zomato,406,35,24,4.2,299,28,0.3,9744,1
GW07990,Zomato,582,47,15,4.6,84,4,0.23,8730,0
GW07991,Zomato,537,52,13,4.7,272,18,0.16,6981,0
GW07992,Swiggy,361,49,12,3.5,93,8,0.12,4332,1
GW07993,Swiggy,951,60,15,3.8,353,20,0.08,14265,1
GW07994,Swiggy,867,52,15,4.3,355,35,0.18,13005,1
GW07995,Swiggy,340,47,10,3.7,236,17,0.14,3400,1
GW07996,Swiggy,1115,53,26,4.9,379,11,0.16,28990,1
GW07997,Swiggy,1062,59,23,3.5,140,35,0.14,24426,0
GW07998,Swiggy,298,12,17,3.8,338,18,0.2,5066,1
GW07999,Zomato,410,22,10,5.0,65,20,0.28,4100,1
GW08000,Swiggy,765,45,16,3.5,176,4,0.29,12240,1
GW08001,Zomato,651,50,15,4.0,310,26,0.25,9765,1
GW08002,Zomato,959,57,15,3.8,265,13,0.09,14385,0
GW08003,Swiggy,569,21,15,4.7,161,21,0.08,8535,0
GW08004,Zomato,1173,29,27,3.7,268,24,0.18,31671,1
GW08005,Zomato,613,48,14,3.5,319,31,0.29,8582,1
GW08006,Swiggy,1138,53,21,4.9,426,19,0.17,23898,1
GW08007,Zomato,691,17,29,3.8,385,33,0.04,20039,1
GW08008,Swiggy,724,62,24,4.5,398,35,0.26,17376,1
GW08009,Zomato,1015,56,19,3.7,412,23,0.23,19285,1
GW08010,Swiggy,851,11,12,3.5,362,6,0.08,10212,1
GW08011,Zomato,561,20,9,4.6,119,26,0.19,5049,0
GW08012,Swiggy,781,65,22,3.3,172,1,0.08,17182,0
GW08013,Zomato,838,30,18,3.8,164,12,0.13,15084,0
GW08014,Swiggy,469,46,22,4.6,352,10,0.08,10318,1
GW08015,Zomato,923,64,20,4.1,140,26,0.18,18460,0
GW08016,Zomato,746,15,26,4.4,398,27,0.1,19396,0
GW08017,Swiggy,592,28,19,3.3,286,27,0.06,11248,0
GW08018,Zomato,1155,39,22,4.5,269,1,0.03,25410,0
GW08019,Swiggy,876,55,19,3.5,196,14,0.19,16644,1
GW08020,Zomato,343,48,25,4.7,402,14,0.18,8575,1
GW08021,Swiggy,1167,53,11,4.2,111,32,0.07,12837,0
GW08022,Zomato,382,58,18,4.5,187,32,0.01,6876,0
GW08023,Zomato,750,45,29,3.6,105,19,0.05,21750,0
GW08024,Swiggy,421,29,22,3.9,316,8,0.1,9262,1
GW08025,Swiggy,875,63,12,4.6,285,35,0.16,10500,0
GW08026,Swiggy,258,63,12,4.8,143,14,0.27,3096,1
GW08027,Zomato,1060,19,27,3.6,255,5,0.07,28620,0
GW08028,Swiggy,1021,33,17,4.6,129,31,0.07,17357,0
GW08029,Swiggy,931,69,29,3.4,440,32,0.25,26999,1
GW08030,Zomato,570,42,17,4.0,358,24,0.16,9690,1
GW08031,Swiggy,347,38,29,4.9,373,22,0.21,10063,1
GW08032,Zomato,418,64,13,4.9,193,21,0.11,5434,0
GW08033,Swiggy,560,39,13,3.7,237,33,0.25,7280,1
GW08034,Swiggy,979,45,13,3.5,100,15,0.14,12727,0
GW08035,Zomato,1163,54,14,3.5,177,15,0.27,16282,1
GW08036,Swiggy,1161,15,25,4.1,276,3,0.13,29025,0
GW08037,Swiggy,592,67,11,3.4,442,30,0.24,6512,1
GW08038,Zomato,679,56,21,3.8,341,18,0.03,14259,1
GW08039,Swiggy,1181,23,18,3.2,314,8,0.21,21258,1
GW08040,Zomato,1107,66,14,3.7,337,19,0.05,15498,1
GW08041,Zomato,805,12,25,4.8,287,27,0.27,20125,0
GW08042,Swiggy,749,33,27,4.0,362,5,0.29,20223,1
GW08043,Swiggy,1022,28,9,3.3,395,26,0.1,9198,1
GW08044,Zomato,534,47,9,4.4,362,14,0.17,4806,1
GW08045,Swiggy,887,43,14,4.9,93,1,0.13,12418,0
GW08046,Swiggy,509,18,18,4.0,196,32,0.19,9162,0
GW08047,Zomato,744,39,25,4.3,422,27,0.11,18600,0
GW08048,Swiggy,604,41,27,4.9,92,18,0.25,16308,0
GW08049,Zomato,463,22,14,4.0,373,18,0.02,6482,1
GW08050,Swiggy,1066,27,29,4.4,369,11,0.22,30914,1
GW08051,Swiggy,449,53,27,4.0,144,6,0.01,12123,0
GW08052,Swiggy,485,62,12,4.9,190,29,0.29,5820,1
GW08053,Zomato,1102,31,9,4.1,287,5,0.02,9918,0
GW08054,Zomato,385,13,21,4.8,187,34,0.24,8085,1
GW08055,Zomato,1139,69,14,4.1,225,15,0.21,15946,0
GW08056,Swiggy,1197,32,17,4.4,197,9,0.26,20349,0
GW08057,Swiggy,877,16,25,3.9,165,33,0.05,21925,0
GW08058,Swiggy,1166,53,15,4.9,311,17,0.11,17490,0
GW08059,Swiggy,916,64,23,4.4,249,11,0.03,21068,0
GW08060,Zomato,671,20,21,3.2,113,30,0.09,14091,0
GW08061,Zomato,1150,48,16,3.2,431,13,0.19,18400,1
GW08062,Swiggy,590,67,13,4.4,78,11,0.29,7670,0
GW08063,Zomato,1078,68,14,3.4,377,7,0.08,15092,1
GW08064,Swiggy,1153,51,16,4.5,58,21,0.11,18448,0
GW08065,Zomato,591,50,14,3.8,270,7,0.13,8274,0
GW08066,Swiggy,779,43,16,4.2,72,22,0.02,12464,0
GW08067,Swiggy,637,14,28,3.5,360,32,0.21,17836,1
GW08068,Swiggy,253,51,14,3.6,381,4,0.05,3542,1
GW08069,Swiggy,926,34,19,4.0,285,15,0.26,17594,0
GW08070,Zomato,888,37,24,4.4,192,21,0.13,21312,0
GW08071,Swiggy,648,23,27,3.5,291,28,0.26,17496,1
GW08072,Swiggy,671,36,28,3.7,107,6,0.22,18788,1
GW08073,Zomato,660,25,19,3.6,195,2,0.24,12540,1
GW08074,Zomato,462,36,29,4.8,195,31,0.12,13398,0
GW08075,Zomato,809,11,12,4.4,56,27,0.25,9708,0
GW08076,Swiggy,807,28,25,4.0,179,9,0.17,20175,0
GW08077,Zomato,807,32,12,4.9,259,1,0.06,9684,0
GW08078,Zomato,297,50,12,4.5,283,15,0.27,3564,1
GW08079,Swiggy,436,23,14,4.9,356,23,0.13,6104,1
GW08080,Swiggy,751,56,10,4.3,407,17,0.27,7510,1
GW08081,Swiggy,881,60,8,3.4,443,7,0.18,7048,1
GW08082,Swiggy,893,35,13,4.4,69,3,0.02,11609,0
GW08083,Swiggy,780,17,14,3.6,106,34,0.24,10920,1
GW08084,Swiggy,1036,36,15,3.8,190,19,0.02,15540,0
GW08085,Zomato,724,56,21,4.1,166,30,0.04,15204,0
GW08086,Zomato,993,49,22,3.5,73,10,0.11,21846,0
GW08087,Zomato,291,37,14,3.2,164,18,0.19,4074,1
GW08088,Zomato,853,13,14,3.8,351,23,0.13,11942,1
GW08089,Swiggy,510,68,8,4.7,380,23,0.13,4080,0
GW08090,Zomato,297,47,16,3.2,426,4,0.13,4752,1
GW08091,Zomato,1170,20,14,3.4,321,35,0.05,16380,1
GW08092,Swiggy,1043,53,27,4.7,84,9,0.21,28161,0
GW08093,Zomato,835,33,14,3.8,287,11,0.07,11690,0
GW08094,Zomato,977,37,25,4.9,314,1,0.14,24425,0
GW08095,Swiggy,695,50,21,3.9,423,10,0.29,14595,1
GW08096,Zomato,470,27,29,4.6,63,31,0.28,13630,1
GW08097,Swiggy,870,58,22,3.7,125,14,0.23,19140,1
GW08098,Swiggy,896,30,25,3.3,72,28,0.27,22400,1
GW08099,Swiggy,1189,35,17,4.8,226,24,0.21,20213,0
GW08100,Zomato,592,12,10,4.9,50,28,0.25,5920,0
GW08101,Zomato,487,68,18,4.5,257,4,0.08,8766,0
GW08102,Zomato,404,22,8,4.6,99,14,0.14,3232,0
GW08103,Swiggy,1187,47,9,3.2,107,5,0.09,10683,0
GW08104,Swiggy,1090,37,23,4.6,252,32,0.02,25070,0
GW08105,Zomato,305,23,10,4.0,334,17,0.08,3050,1
GW08106,Zomato,636,68,24,4.0,51,34,0.08,15264,0
GW08107,Swiggy,1143,10,10,4.2,193,26,0.21,11430,0
GW08108,Swiggy,1158,37,18,3.7,129,31,0.11,20844,0
GW08109,Zomato,959,68,11,4.5,204,28,0.07,10549,0
GW08110,Zomato,564,45,14,3.7,274,28,0.01,7896,0
GW08111,Swiggy,287,63,29,4.2,203,29,0.13,8323,0
GW08112,Swiggy,590,59,23,3.4,124,26,0.23,13570,1
GW08113,Zomato,1100,20,24,4.4,312,22,0.19,26400,1
GW08114,Zomato,978,52,18,3.5,215,35,0.27,17604,1
GW08115,Swiggy,480,49,11,3.5,343,28,0.18,5280,1
GW08116,Swiggy,701,13,10,3.2,202,22,0.02,7010,0
GW08117,Zomato,591,43,29,3.4,229,35,0.14,17139,0
GW08118,Swiggy,702,10,23,3.6,355,18,0.13,16146,1
GW08119,Swiggy,506,65,9,3.6,363,5,0.26,4554,1
GW08120,Swiggy,683,19,12,3.8,397,29,0.2,8196,1
GW08121,Swiggy,458,26,25,3.3,311,11,0.09,11450,1
GW08122,Zomato,450,16,10,4.9,153,24,0.21,4500,1
GW08123,Swiggy,386,48,9,3.4,334,25,0.25,3474,1
GW08124,Zomato,889,22,9,4.5,244,16,0.03,8001,0
GW08125,Swiggy,814,31,29,4.2,85,20,0.22,23606,0
GW08126,Swiggy,1105,65,29,4.2,311,13,0.24,32045,1
GW08127,Swiggy,643,67,28,3.4,290,35,0.11,18004,0
GW08128,Zomato,845,10,9,3.6,434,12,0.29,7605,1
GW08129,Zomato,970,37,23,4.6,128,4,0.25,22310,0
GW08130,Swiggy,1094,42,8,4.0,206,30,0.09,8752,0
GW08131,Zomato,1046,22,26,4.0,384,29,0.12,27196,0
GW08132,Zomato,285,10,26,4.2,61,18,0.27,7410,1
GW08133,Zomato,464,47,16,4.0,361,29,0.25,7424,1
GW08134,Swiggy,276,64,27,4.7,433,9,0.24,7452,1
GW08135,Zomato,907,67,16,4.5,55,10,0.29,14512,0
GW08136,Swiggy,267,34,18,3.8,305,10,0.03,4806,1
GW08137,Swiggy,879,51,8,4.7,108,8,0.03,7032,0
GW08138,Zomato,386,30,26,4.1,86,19,0.14,10036,0
GW08139,Swiggy,828,42,24,4.3,120,34,0.27,19872,0
GW08140,Swiggy,1152,66,13,4.8,153,3,0.16,14976,0
GW08141,Swiggy,1075,46,8,4.1,219,23,0.28,8600,0
GW08142,Zomato,279,63,25,4.6,88,2,0.06,6975,0
GW08143,Zomato,322,66,16,4.3,216,15,0.22,5152,1
GW08144,Swiggy,372,43,8,4.0,104,35,0.1,2976,0
GW08145,Zomato,477,12,11,4.6,223,7,0.21,5247,1
GW08146,Swiggy,587,39,29,3.4,102,35,0.13,17023,0
GW08147,Swiggy,522,64,25,4.2,59,35,0.1,13050,0
GW08148,Zomato,1007,12,24,3.3,126,5,0.26,24168,1
GW08149,Swiggy,686,27,27,3.5,312,19,0.12,18522,1
GW08150,Swiggy,1151,32,26,4.3,374,31,0.08,29926,0
GW08151,Swiggy,288,17,21,3.8,387,2,0.05,6048,1
GW08152,Zomato,1170,18,14,3.7,56,34,0.06,16380,0
GW08153,Swiggy,931,11,16,4.9,57,13,0.16,14896,0
GW08154,Zomato,675,11,27,3.9,408,35,0.03,18225,1
GW08155,Zomato,564,36,16,4.2,293,34,0.03,9024,0
GW08156,Swiggy,863,57,22,4.2,430,14,0.14,18986,0
GW08157,Zomato,1055,48,18,3.3,166,35,0.21,18990,1
GW08158,Swiggy,758,45,14,4.4,347,26,0.21,10612,1
GW08159,Swiggy,1176,14,13,4.1,203,7,0.27,15288,0
GW08160,Zomato,1004,10,16,3.9,311,21,0.16,16064,1
GW08161,Zomato,406,31,11,3.3,387,15,0.07,4466,1
GW08162,Swiggy,1121,19,24,3.7,363,13,0.24,26904,1
GW08163,Swiggy,1026,54,13,4.8,407,20,0.05,13338,0
GW08164,Swiggy,506,33,24,3.5,59,34,0.21,12144,1
GW08165,Swiggy,1119,68,21,3.6,378,26,0.21,23499,1
GW08166,Swiggy,1104,24,12,3.6,409,4,0.07,13248,1
GW08167,Swiggy,884,42,25,4.8,317,34,0.03,22100,0
GW08168,Zomato,705,59,15,4.5,78,20,0.06,10575,0
GW08169,Swiggy,296,32,17,4.8,70,19,0.24,5032,1
GW08170,Swiggy,581,23,18,4.8,396,31,0.25,10458,1
GW08171,Zomato,259,27,29,4.9,347,19,0.09,7511,1
GW08172,Zomato,393,34,10,4.1,381,2,0.16,3930,1
GW08173,Swiggy,680,31,9,4.1,334,26,0.03,6120,0
GW08174,Swiggy,1060,53,21,4.7,303,22,0.07,22260,0
GW08175,Zomato,401,53,11,3.8,139,17,0.17,4411,1
GW08176,Swiggy,736,46,24,3.2,291,24,0.08,17664,0
GW08177,Swiggy,385,16,24,3.8,139,12,0.02,9240,1
GW08178,Zomato,836,35,28,4.5,420,22,0.27,23408,1
GW08179,Swiggy,1122,33,16,3.4,141,20,0.08,17952,0
GW08180,Swiggy,275,22,28,4.6,63,3,0.24,7700,1
GW08181,Swiggy,256,50,29,4.7,158,15,0.13,7424,0
GW08182,Swiggy,840,15,16,3.4,202,14,0.21,13440,1
GW08183,Swiggy,264,30,10,3.4,216,10,0.11,2640,1
GW08184,Zomato,681,16,11,3.6,108,20,0.18,7491,1
GW08185,Swiggy,1148,27,9,3.8,249,23,0.2,10332,1
GW08186,Swiggy,649,24,21,4.2,239,9,0.05,13629,0
GW08187,Swiggy,456,17,27,4.1,204,10,0.27,12312,1
GW08188,Zomato,850,69,15,4.7,410,3,0.11,12750,0
GW08189,Swiggy,858,61,25,3.5,182,12,0.24,21450,1
GW08190,Swiggy,1159,25,11,4.5,181,20,0.17,12749,0
GW08191,Zomato,465,58,15,4.2,229,25,0.06,6975,0
GW08192,Swiggy,751,12,14,4.5,390,25,0.11,10514,0
GW08193,Swiggy,708,54,22,3.8,294,28,0.03,15576,0
GW08194,Swiggy,508,18,22,4.0,389,16,0.09,11176,0
GW08195,Swiggy,578,61,9,3.3,311,21,0.07,5202,1
GW08196,Swiggy,703,56,11,3.4,334,7,0.09,7733,1
GW08197,Zomato,1048,35,29,3.9,232,12,0.24,30392,1
GW08198,Swiggy,624,35,16,4.1,153,35,0.03,9984,0
GW08199,Zomato,713,39,14,3.4,116,18,0.19,9982,1
GW08200,Swiggy,324,36,25,4.7,85,18,0.11,8100,0
GW08201,Swiggy,491,25,19,4.9,418,11,0.15,9329,1
GW08202,Swiggy,266,57,21,4.3,86,32,0.07,5586,0
GW08203,Zomato,938,60,14,3.3,226,33,0.29,13132,1
GW08204,Swiggy,508,13,13,4.5,138,33,0.2,6604,0
GW08205,Zomato,372,60,29,3.6,285,15,0.07,10788,1
GW08206,Swiggy,560,28,26,4.5,234,18,0.15,14560,0
GW08207,Swiggy,360,43,28,4.0,198,22,0.06,10080,0
GW08208,Swiggy,505,15,26,3.3,243,6,0.27,13130,1
GW08209,Swiggy,483,54,29,3.7,298,22,0.15,14007,1
GW08210,Swiggy,746,24,22,4.0,424,6,0.03,16412,0
GW08211,Swiggy,1117,19,26,4.5,60,15,0.05,29042,0
GW08212,Zomato,289,63,19,3.4,407,30,0.15,5491,1
GW08213,Swiggy,371,51,9,3.7,194,30,0.07,3339,1
GW08214,Zomato,699,45,18,3.4,366,32,0.22,12582,1
GW08215,Swiggy,976,55,20,4.3,206,20,0.13,19520,0
GW08216,Swiggy,1057,49,11,4.1,126,17,0.17,11627,0
GW08217,Zomato,1047,15,8,4.9,198,29,0.19,8376,0
GW08218,Swiggy,1042,53,28,4.5,406,11,0.28,29176,1
GW08219,Swiggy,768,49,9,4.6,374,20,0.28,6912,1
GW08220,Zomato,341,15,21,3.5,100,20,0.12,7161,1
GW08221,Zomato,610,24,25,3.7,333,8,0.27,15250,1
GW08222,Swiggy,1195,38,18,4.1,192,17,0.3,21510,0
GW08223,Swiggy,372,34,18,3.2,53,12,0.27,6696,1
GW08224,Zomato,586,28,26,4.8,215,32,0.02,15236,0
GW08225,Swiggy,857,23,24,4.6,206,22,0.1,20568,0
GW08226,Zomato,762,12,24,3.3,316,27,0.04,18288,1
GW08227,Swiggy,852,59,9,4.7,213,26,0.21,7668,0
